file_path,accent,emotion_ai
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0062.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0063.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0064.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0065.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0066.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0067.wav,Mien_Bac,Angry
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0068.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0069.wav,Mien_Bac,Angry
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0070.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0071.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0072.wav,Mien_Bac,Angry
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0073.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0074.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0075.wav,Mien_Bac,Angry
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0076.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0077.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0078.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0079.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0080.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0081.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0082.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0083.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0084.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0085.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0086.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0087.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0088.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0089.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0090.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0091.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0092.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0093.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0094.wav,Mien_Bac,Angry
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0095.wav,Mien_Bac,Angry
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0096.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0097.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0098.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0099.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0100.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0101.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0102.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0103.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0104.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0105.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0106.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0107.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0108.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0109.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0110.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0111.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0112.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0113.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0114.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0115.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0116.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0117.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0118.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0119.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0120.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0121.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0122.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0123.wav,Mien_Bac,Neutral
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0124.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0125.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0126.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0127.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0128.wav,Mien_Bac,Sad
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0129.wav,Mien_Bac,Happy
data/processed_chunks\Mien_Bac\Mien_Bac_MCND1_chunk0130.wav,Mien_Bac,Happy
